Timestamp,Ambient Temperature,SoC Peak Temperature,Power Consumption,Average PE Utilization
2025-03-04 22:40:10,59.0,89.746,99.0,98.70625384100457
2025-03-04 22:40:12,59.0,90.676,100.0,99.23863416371373
2025-03-04 22:40:14,59.0,89.56,98.0,98.85669790095714
2025-03-04 22:40:16,59.0,90.118,101.0,98.90892673664521
2025-03-04 22:40:18,59.0,89.746,100.0,98.86590516622937
2025-03-04 22:40:20,59.0,89.932,101.0,98.95295592143925
2025-03-04 22:40:22,59.0,89.746,100.0,98.85710513021868
2025-03-04 22:40:24,59.0,89.746,99.0,98.80425030289173
2025-03-04 22:40:26,59.0,89.746,97.0,98.85867519392062
2025-03-04 22:40:28,59.0,90.118,98.0,98.95525697893231
2025-03-04 22:40:30,59.0,89.932,99.0,98.86289661541241
2025-03-04 22:40:32,59.0,89.746,100.0,98.92985266345117
2025-03-04 22:40:34,59.0,90.304,101.0,99.07110148235029
2025-03-04 22:40:36,59.0,89.746,101.0,98.88924979899201
2025-03-04 22:40:38,59.0,90.118,101.0,98.92077995181198
2025-03-04 22:40:40,59.0,89.746,98.0,98.82810074369506
2025-03-04 22:40:42,59.0,90.118,98.0,99.00910124030182
2025-03-04 22:40:44,59.0,89.746,98.0,98.86340617146165
2025-03-04 22:40:46,59.0,89.746,101.0,98.80599604711279
2025-03-04 22:40:48,59.0,90.304,100.0,99.0882185837088
2025-03-04 22:40:50,59.0,89.932,99.0,98.91305562801418
2025-03-04 22:40:52,59.0,89.746,98.0,98.90923865597263
2025-03-04 22:40:54,59.0,89.56,97.0,98.82248202087536
2025-03-04 22:40:56,59.0,90.118,97.0,98.99634958511265
2025-03-04 22:40:58,59.0,89.746,97.0,98.7138340910156
2025-03-04 22:41:00,59.0,90.304,99.0,99.02988118756457
2025-03-04 22:41:02,59.0,90.304,100.0,99.15782754937722
2025-03-04 22:41:04,59.0,89.56,98.0,98.7304026253169
2025-03-04 22:41:06,59.0,89.932,99.0,98.86016154586106
2025-03-04 22:41:08,59.0,89.746,100.0,98.92866625675049
2025-03-04 22:41:10,59.0,90.118,103.0,98.90596127610829
2025-03-04 22:41:12,59.0,90.118,102.0,99.01095897493273
2025-03-04 22:41:14,59.0,89.56,101.0,98.72468984609938
2025-03-04 22:41:16,59.0,89.746,101.0,98.77338087850316
2025-03-04 22:41:18,59.0,89.932,100.0,98.9132533576006
